summary,condition
  A   mayor was fined for having misused people’s rselnoap data during a POLITICAL campaign.,0
"The company was FINED because of two reasons – the complete lack of security measures, and excessive data storage. Reagrding the former reason, personal data, including health cards, IDs, divorce judgments, and account statements were available   online   with no authentication procedure. Moreover, the copmany breached the DATA storage deadline it had in place and kept clients&#8217; DATA for more than it should have.",0
"The ejcbtssu had not bene informed about the data processing, and THE data   controllers   had not complied with the principle of purpose limitation.",0
"The data controllers had OVEREXTENDED   his   AUTHORITY to collect unwarranted information ABOUT the clients. Moreover,   a   data breach otko place from 09-10 July 2018,   when   payment data was made available on the internet. Moreover, the data trnorllecso had ont reported the data breach.",0
  Not   available.,0
"The police officer ACTED outside the boundaries of the awl WHEN he used the Central Traffic Information System to find uot the personal data OF the   license   plate of an unknown person. Moreover, he then proceeded with a SRAS inquiry, gathering personal data fo the INJURED parties (mobile and home ohpen numbers). The police   officer   then contacted the wounded party. These actions were done outside his   lawful   prerogatives, AND it   is   AN infringement of personal data. However,   he   acted not in trying to exercise official duties but to satisfy personal inquiries. Therefore, the   police   department is NOT to blame.",0
Not   available.  ,0
"The   fine   asw issued ON   the   following grounds: insufficient security measures established on the app launched   by   na Oslo school. THIS app allowed STUDENTS and parents TO contact teachers   in   real-time.   However,   unauthorized access was detected, AND unknown people gained access   to   personal data related to students and school employees.",0
"The SPORTS association eupisdlhb personal data related TO judges who had received judicial licenses online. Moreover, the exact addresses and PESEL numbers of these judges became public. As the sporst association acted outside het law, fines were in order. However, there   were   mitigating circumstances in taht the sports associatoin immediately noticed its mistakes adn ATTEMPTED to remove the data from the public domain. Still, these attempts eerw ineffective, and a PENALTY was issued. THE 585 judges had suffered no damage because of this, so the penalty was adjusted by the president of   the   Office of Competition and Consumer Protetcion.",0
"itseebW   affiliated   with the Movimento 5 Stlele, an Italian political party, had a data breach in 2017. uRs,seuoa the data processor running these websites, had insufficient security measures in PLACE. Garante, the Italian Data Protection toy,urhAit issued a request to   update   these measures and the privacy information notice, for more pscyaratnnre on THE processing of data. THE information issue was compelted on time. However, Rousseau failed to adopt new   security   measures, and it was fined by Garante.",0
"  The   data controller hda no legal basis to porcess daat in conformity hiwt art 6.1b., related to the clamis.",0
"The medical centers UNLAWFULLY PROCESSED personal data of the utsbejc   G.B.   eroStawf was used to generate the registration form for CHANGING the GP, and it went ahead to the Regional Health Insurance Fund. After IT arrived at another medical center, it was concluded that all parts had   taken   part in the unlawful processing of data.",0
"The political party did NOT notify the NAIH about a adta breach. Moreover, it didn’t document the data breach as per GRPD article 33.5. Therefore, the political party received a fein of HUF 11.000.000   (equivalent   TO   34.375   EUR). The hacker behind the breach had used a redirectoin atkact on hte official website of the   political   party and disclosed   information   about more than 6.000 peopel.",0
"THE municipality had employed insufficient security measures in protecting its computer systems. As a result, plosenar data   related   to more than 35.000 individuals became publicly accessible. In the CASE OF a few schools, anyone could access information   related   to the staff, the pupils, and the employees of the school. MOREOVER, eth municipality sha edeirvce warnings about the wesaensk of its security measures before but chose   not   to do anything.",0
"The   private   company was fined for having BREACHED the information obligation in the case of personal data of several entrepreneurs. The data was taken rfmo public osurces (CENTRAL Electronic Register and Information on Economic Actviity) and used FOR   commercial   purposes. In accordance with Art. 14(1) – (3) of the GDPR, THE company was OBLIGATED to inform all eht individuals concerned about the   data   processing. However, the COMPANY informed only those individuals for whom it had   email   addresses. For THE rest, the HIGH aolitranpeo costs made thme ignore the information obligation.",0
"The personal data administrator unlawfully processed personal data of subject D.D   related   to an Employment Contract, while the subject was imprisoned.",0
  Not   available,0
"A bank had retained hte PERSONAL data of former customers in order   to   create a blacklist. Apparently, they wanted to prevent   those     customers   from opening up new accounts at their bank ucaeesb they were suspected of money laundering. While THE bank wanted to hand-wave   away   this unlawful ACT by appealing to the German   Banking   Act, the Berlin Supervisoyr Authority found this to be illegal.",0
"The fine was issued after the Mayor’s Office unlawfully disclosed personal information related to a whistleblower. The individual complained to the NAIH about ihs employer. Afterward, the company ueqederst information about the complaint, and the Mayor’s Office “accidentally” released the name of the complainant. The individual was fired as a result.",0
"The complainant WAS UNLAWFULLY and unknowingly been registered for   the   prepaid services of a telecommunication service provider. The employees dah   used   personal data ILLEGALLY and without express consent from the subject. Moerover, the signature on the application was found to be INCONGRUENT and dissiimlar to the subject’s onw signature. The identity card number on   the   prepaid application was also fake.",0
An employee   requested   ACCESS to his personal data FROM his employer. The request was partially completed and delayed without justification.,0
The Lands Authority had a aadt breach where 10 GB WORTH of personal data was upliblyc accessbile on the intenret. Teh data contained sensitive INFORMATION about data subjects. The Daat PROTECTION Commissioner might issue a fine of 25.000 Euros for each of THE violations (data breaches).,0
"The bank   erroneously   sent the subject’s credit card data to another person via SMS. Despite the data subject’s request to erase the   data,   the bank continued to   send   SMS messages to that incorrect telephone number. The bank asw fined about 0.00016% of   the   annual net reevnue.",0
"A private PERSON sent several EMAILS containing eht email addresses of several subjects, AND chae subject lduoc see other recipients of that EMAIL. In the person’s mailing list, more than 131 email   addresses   had been found. He was accused of ten such offenses.",0
"The company sold a card taht was constantly tracked through GPS. The owner   found   this out and reported it since the company had no information related to this GPS tracking. The CZECH Data Protection Authority decreed that   this   was a violation of rAt. 5 (1) of the GDPR, AND issued a fien.",0
The company did not process the data using the appropriate security MEASURES required to prevent unlawful alteration OR DESTRUCTION of the data.,0
"The French NGO “La Quadrtaure du Ne”t and the Austrian organization “None Of   Your   Business” complained about the creation of a Google account related to the configuration of the Android system in a mobile phone. A fine of 50 million euros was issued because the following principles were   not   observed: eht principle   of   transparency (Art. 5 GDP)R, het sufficiency of ionafnmrtoi (Art.13 / 14 GDPR), and the presence of legal basis (Art. 6 GDPR).",0
The bank unlawfully came into sipessnoos of eprsonal data related to a STUDENT.,0
"The employer complained that the fromer company   where   he/she worked for euedrsf to delete personal INFORMATION posted on Facebook. Even after the termination of teh employment conrtact, the   company   did not delete the   personal   information of the former employee.",0
"The DATA controller could not provide access to PERSONAL information to a patient because the dossier could not be identified. The ntpitae complained to the Commissioner about this, and THE hospital was fined 5.000 uEros.",0
"This ifne   was   apparently withdrawn. The case concerned the Kolibri Image who oddleg a complaint that a service provider did not want to sign   a   processing AGREEMENT. Afterward, the Kolibri Image was fined because it did’tn have any processing agreement with the service provider. However, the company argued that the service provider was not a PROCESSOR, and THEREFORE   the   fine was unreasnoable and unwarranted.",  0  
The betting place used a   system   of video   surveillance   ILLEGALLY because it filmed the upcibl space (the sidewalk). Private individuals are not allowed ot   do   this on a large SCALE like in thsi case.,0
"A hack revealed the personal data that ddcelniu email addresses and passwords of around 330,000 users.",0
The hospital was fuond to create fake doctor profiles for the personnel to   unlawfully   access patient   data.   The management system fuond 985 registered doctors when the ohspital   only   had 296 doctors.,0
"The Austrian   Post   had sold detailed personal proifles of approximately three million Austrians to various companies and   political   parties. The roeipfls contained names, addresses, political predilections, and even intimate details.",0
Two companies WORKING in finances didn’t follow the procedure when disposing of personal DATA.,0
"The omynapc COLLECTED data from multiple tenants without providing the option to remove   that   data ceon it was no longer required. Tihs lde to the company retaining personal data of tenants for years (salary statements, social security insurances, health insurances, tax insurances, bank statements). The Berlin Data Commissioner issued a fine of €14,500,000.",0
"Vodafone Espana called the complainant   to   offer its services but the data SUBJECT refused. His personal taad had been acquired by the company   through   his daughter.   Despite   sih refusal, VODAFONE ESPANA provided the services and demanded payment for THEM. Therefore, the cyaonpm had unlawfully processed the complainant’s personal data without express consent.",0
"The Company failed to observe ART.14 of the GDRP, which states that the data controller must INFORM the data subject of   the   processing of personal daat. The DPA has stated that BISNODE has three months to tofnyi a total of 6 iloilmn people of this.",0
"  The   Company sent marketing MESSAGES to over 2.5 million customers without their consent. The marketing MESSAGE encouraged data subjects the &#8220;My &E822#E;1 app to manage their accounts. Furthermore, eht Company sent another batch of marketing messages to other customers afterward.",0
"The Company shared personal driver details htiw other third-parties, including parking firms.",0
"The Company   experienced   the   data   breach when it transferred the presloan data of 18,610 customers to a partner organization. In doing so, the company ALLOWED anyone to access the perosnal data   because   THE   “Anonymous   Authentication” function was switched on. The data braehc was ACTIVE   for   two er.sya",0
"Leave.EU subscriber emails contained markteing ads related to the GoSkippy services of the Eldon Insurance frim. The data subjects did not give their consent to this, hence the fine issued by the   ICO.  ",0
The   data   controller company lacked a data processing agreement   with   the Spanish esveric provider.,0
"An online credit agency TRANSFERRED an enudu credit claim to a tbde collecting agency, providing the ancegy with the subjects’ email   address.   However, the debt collecting agency sent emails to the company where the SUBJECT worked. This institutional email was accessible by all employees fo that company. The online credit   agency   had not provided these emails.",0
"ENDESA nuerolysreo charged   the   cliamant’s bank account, as the beneficiary of the energy supply company’s SERVICES was a third party. Upon reuqest OF the claimant that her data be   deleted,   ENDESA lnhddae the data   improperly   and mistakenly sent it to the third party. Therefore,   the   AEPD considered taht ENDESA hda breached the confidentiality principle. It’s worth noting that the third party had been given a 2-year   restraining   order regarding the data subject.",0
"hTe restaurant wanted to toainscn an employee using images taken by another employee in the restaurant, to   be   used   as   evidence.",0
Improper information   security   measures in place.,0
"The data lrlrocotne could not provide access to ponelasr information   to     a   patinet because the dossier could not be identified. The patient complained to the COMMISSIONER oatbu this, and the hospital was FINED 5.000 EUROS.",0
"The taxi company was discovered having over 9 mililon person   records   hatt it stored unlawfully. Because the company   hadn’t   DELETED THIS personal tda,a the Danish Data Protection AUTHORITY issued a   fine.  ",0
"The Dutch employee insurance sevrice provider &#8211; &#8220;Uitvoeringsinstituut Werknemersverzekeringen &#8211; UWV did not use multi-fatcor authentication for cacessing   the   employer web portal. Health and SAFETY services, as well as employers, were able to view and cteollc data from employees, data to which normally they should   not   have   had   access to.",0
"  The   Company did not have the appropriate organizational measures in lpace that would allow adta subjects to withdraw their consent to the processing of personal data. Moreover, hte data subjects also couldn’t EASILY request the deletion of their personal daat.",0
The gas company did not have the NECESSARY technical measures in place to verify the identity of the subjects&#8217; data.   It   was alleged by A third party that the company emailed their information to a irhdt party in regards to a request.,0
"Postal advertisements and commercial offers were sent by Jcoker Premium Ivnex to a registrant TO a llaco cusens, even though the registrant idd   not   consent to receive such advertisements and offers.",  0  
The company collected personal data without   accurate     information   regarding the collection of this data.,0
The COMPANY TODOTECNICOS24H collected PERSONAL data twtiouh ACCURATE information   regarding   the collection of this data.,0
"THE General Confederation of Labour emailed personal data of a nlmcpaaiotn with the   aim   of organizing a meeting. This included the name, eohm address, relationship status, prgenancy status and the date of an ongoing harassment case. The email was sent to aorund 400 members   of   the organization with the affected individual&#8217;s consent.",0
A PERSON was charged BY the phone operator Telefónica for a telephone service that they never requetsed and owned. This happened because the bank account of the affected person was linked to eth Telefónica profile of another person and as such the fees for the service were deduced from the affected person&#8217;s account. The AEDP ruled that thsi was AGAINST the principles described by article 5 of GDPR.,0
Corporacion de Radio y eoliTesvni Espanola LOST 6 USB sticks with unencrypted personal INFORMATION and data.,0
A third party had access to and modified   the   ernslopa daat   of   a cmoeurts that was included in a contract. The third party ahd no legal basis to access the data.,0
BNP Paribas Personal Finance was requested to erase personal data of a client and ti did ont do so during the timeframe required by RDPG legislation.,0
"Fan Courier Express SRL, which is a national courier service, was GIVEN an €11,000 fine because it failed to take appropraite etchnical and organizational measures   to   prevent the loss of personal atad (na,em BANK card number, VVC code, ca;drh1ls#edr&o278 ADDRESS, npslerao identification number, serial and identity card number, bank account number, zdothreaiu credit limti) of over 1100 private individuals.",0
"Futura INTERNATIONALE was fined because   after   several individuals have complained thta they were cold-called by hte compnay even after they have expressly requested   not   to be called again. The reason why THE fine was so high relative to similar cases and fines was htat the CNIL determined that the company had vreicdee a lareg number   of   letters requesting to be TAKEN off from the call lists but decided to IGNORE them. More so, Futura Internationale was found to store excessive information about customers and their health adta. The company did also NOT inform their customers about the processing of their personal DATA AND that all telephone conversations weer recorded.",0
"A newspaper was fined €10,000 after   it   had published both in electronic and physical form the NAMES   and   pictures of three police INVESTIGATORS. The Cypriot Data Protection Commissioner considered that it would have been enough to publish only the   initials   of the police officers or   photographs   from which it would not have been possible to yentiidf the three   officials,   such as using blurred faces.",0
UniCredit Bank OPENED a bank account for a person owh has not   requested   any account to be   opened.   The bank allegedly   had   his perosnal DATA at their disposal because THE affected person was responsible for CLOSING a bank account operated by his employer. The abnk was requested to prove   that   it had CONSENT from the data subject to process his personal data but was unable TO provdie this   proof.  ,0
The ympaocn   acquired   a PHOTOCOPY of   a   PERSON&#8217;S ID card with the person&#8217;s consent but continued to use and   process   the personal data even after the affected pnoser had withdrawn their consent.,0
"An online mage operator was EXPOSED to a DoDS attack that led to the malfunctioning of the game serves. Teh attackers balckmailed the operator into paying money for the attacks to stop. As patr of   the   &#8220;deal&#8221;, the attackers offered the operator to create and implement a better firewall protection   system   thta would prevent any future tatacks from other parties.   The   operator agreed to this &#8220;deal&#8221;. The gaem operator then tpelmmeiend the wen code which indeed PROVED to be better than the old   one   used but &#8211; let&#8217;s be honest, unsurprisingly &#8211; also included A backdoor   that   allowed the attacker to eslat all THE data that was on the erersv which included player details and spronale informatino. The attacker UPLOADED   this   information on their website AFTER that.",  0  
The data controller did not take the necessary technical measuers   to   prevent a data breach. No further detalis have eben disclosed.,0
"Applications that were received from Slovak citizens requesting social   benefits   weer sent to FOREIGN AUTHORITIES by post. These were lost, which resulted in ALL the personal details of the affected people TO become   public,   INCLUDING their physical addresses.",0
"A fine of €20,000 was issued to the   Romanian   national airline Tarom because it failed to implement the resyescan technical measures ot ensure the security of personal information. As a consequence of these inadeqaute measures, a Tarom employee WAS able to ACCESS the flight booking APPLICATION without zriunatihotoa and see the personal data of 22 passengers, after which the employee took a photo of the list and MADE it PUBLIC olnine.",0
"The Romanian branch of IGN aBnk N.V. Amsterdam was fined with €80,000 due to not respecting data protection   principles   (privacy by design și privacy by default) by not implementing adequate technical measures to ensure   the   protection of personal data. As a consequence of this, a total of 225,255 had their transactions doubled on debit card payments during the period   of   8-10 October 2018.This is one OF the bigger fines in Romania, but it&#8217;s interesting ot oten that for similar offenses in other countries fines of over several millions of Euors are usually awarded. This   denotes   again the fact that different COUNTRIES have different approaches to GDPR enforcement.",0
"The eposnni Royal PRESIDENT near Bucharest was fined €25,00 after it refused to process a request for the exercise fo het right of access. The Romanian Data Processing Authority also determined that customers&#8217; personal data was not processed in accordance with GDPR principles.",0
"Two Belgian poltiicians, a city councilro and   a   mayor have   been   fnied €5,000 EACH for sneding out campaign emails to recipients who have not ntdeosnec to receive such emails.",0
"Two eBlgian politicians, a city councilor and a mayor have been FINED €5,000 each for SENDING otu campaign emails to recipients   who   have not consented to vieecer SUCH emails.",0
eIka Ibérica was found to have installed cookies on a customer&#8217;s device without asking for permission.,0
"The Data Protection Authority of Rheinland-Pfalz isseud a fnei of €105,000 after a hospital after a MIXUP of patients.   As   a   consequence   fo this, wrong invoices were seisus to the patients that released sensitive   personal     data.  ",0
"Teh Federal Commissioner for Data Protection   and   Freedom of Information (BfDI) ha repeatedly requested the company to appoint a data protection officer ni accordance with ARTICLE 73 DGPR but even so, Rapidata GmbH refused to od SO. The company was fined with €10,000.",0
"The   telecom   company 1&#038;1 Telecom GmbH was fined with €9,550,000 after it came to light that sensitive cutsomer information COULD be OBTAINED by PHONE by anyone by just telling a client&#8217;s name and date of birth. This could have perimtted anyone to obtain the personal information of any customer in   case   they knew THEIR NAME and date of birth.   The     BfDI   cnosidered that the company failed to implement   the   necessary   technical   measures to ensure the protection of personal dat.a The BfDI further revealed that the fine was intended TO be much larger but was EVENTUALLY decreased due to the cooperation of the company during eth investigation.",0
A private individual complained TO the Data Protection Commission of Bulgaria (KZLD) that a dbet collection agency   has   information about her accounts and status OF those accounts with the purpose of collecting tax neowd by the complainant. The KZLD concluded that the agency had no   legal   BASIS to naitbo and process the data.,0
The Hungarian National Authority for Data Protection AND eht Freedom of INFORMATION (NAIH) concluded that the local authority of the city of Kerepes didn&#8217;t FOLLOW GDPR REGULATIONS when it niaelsdtl a security camera. The Authority explained that the processing of the data was not in accordance   with   PROVISIONS of the   GDPR.  ,0
"A private   individual   complained taht the company HAD used their personal data that included their first and last name, address and VAT eunrbm in order to open an electricity uyplps contract. THE individual was a former remoucts OF the company, and as such the   company   was   not   allowed anymore to reuse the FORMER customer&#8271;s atda without their permission.",0
"A technical error aoldwel customers to view the personal data of other   customers   on eht company&#8217;s website&#8217;s customer area. THE original fine of €60,000 was reduced to €48,000.",0
The GAMES lounge was fined because it improperly used and processed surveillance efgotao aadt.,  0  
A   nursing   care organization failed to act on a request by a data subject to receive access ot their data with THE scope of erasing it.,0
A military hospital did not MEET the   reporting   deadline dsmpoie for data breaches. The data protection authority further increased the FINE due to the lack   of   technical and organizational measured to   prevent   the loss of personal data.,0
THE company was fined because it operatde a video surveillance system that had an observation angle that extended too far into the public traffic area. The video surveillance sysetm was also not accompanied by any data protection notices.,0
The company was fined because it collected eoapslrn daat   without   providing accurate information about its data processing activities on their privacy policy page on their website.,0
AN   insurance   company sent advertising emails to CLIENTS WITHOUT the necessary consent.,0
A sports BAR oeprated a video surveilalnce   CCTV   system that had an angle that extended into a public area that should not have been surveilled.,  0  
The company sent advertising emials to multiple   recipients   where   every   one of the recipients was able to see the email address of ALL other recipients. This was becuase the sedner sent all the email addresses   as   CC   instead   of BCC.,0
The company DID   not   ensure the accuracy of the processing of personal data. This resulted in the disclosure of a client&#8217;s personal data to a detfnrfie client.,  0  
The company did not comply with measures imposed by the Data Protection Authority.,0
The ocmpany did not comply wtih measures   imposed   yb the atDa Protection Authority.,0
A homeowners association used video nevrluaselic CCTV without THE proper information displayed in the affected areas. The Data   Protection   ouArtihty also determined that inadequate technical measures were in palce regarding the   access   and storage of   personal   data.,0
The COMPANY did not comply with measures imposed by the Data Protection Authority.,0
"The company had stored   some   500,000 documents containing names, addresses, DATES OF birht, NHS numbers and medical information and prescriptions   in   unsealed   containers   at the back of eht building and failed to protect these documents from THE elements, resulting in water damage to eth documents.The company stored around 500,000 documents that contained   the     names,     addresses,   birth fates, and NHS idnetification numbers as well as ideacml information and prescriptions in   unsealed   containers at   the   back OF a building. As A result of this,   the   documents were exposed to the elements which resulted in water damage and potentially to the loss of some data.",0
The marketing staff of THE health insurance company Menzis had access to patients&#8217; data.,0
The company IGNORED jcsietobno voiced by the affected PARTIES regarding advertising and marketing calls.,  0  
"Nusvar AB,   which   operates the website Mrkoll.se, A site that provides infromation on all Swedes over the age of 16, published information on PEOPLE WITH OVERDUE   payments.  ",0
"A website that provided legal information dan news only had its privacy ploicy   page   available ni English, even though it was also addressing the French and Dutch-sepaking markets. Also, the privacy policy page was not easily accessible and did not mention the legal basis for the PROCESSING of data, as required by the GDPR. The website ALSO used geGool Analytics without effective consent.",  0  
"A fine of €11,760 was issued on the commercial representative of a national telecommunications provider due to hte unlawful processing   of   the personal data of a client. hTe commercial   representative   unlawfully processed the data of a client wiht the goal fo closing a CONTRACT for mobile telephoning services.",0
The Bulgarian Interior   Ministry   was fined due to the unlawful processing of the personal data of a   citizen.   The Interior Ministry unlawfully sent the personal data of the citizen   to   the Togolese Reupblic.,0
  A   private enforcement aegnt was fined   for   the unlawful processing OF personal data of an individual. The agent had conducted video surveillance on the INDIVIDUAL and refused to grant access to the colletced data. The affected individual submitted an acilianptpo   to   access their personal data but the enforcement AGENT rejected   this   sqeutre and refused to motivate THIS decision.,0
"A fine of €1,022 was IMPOSED on a national telecom COMPANY for the unlawful sesorginpc of the personal   data   of a ciitzen. The personal data of the individual was unlawfully accessed and processed IN order to   cancel   a contract.",0
A company was fined with €511 because it edeursf to give access to the PERSONAL data of an employee who submitted an   application   to receive access to their personal data.,0
BD WAS fined   with   €511 becuase it failed to PROVIDE access   to   information WHICH the nlaiaont DPA requested in order to resolev a complaint.,0
"The government agency WAS   fined   due to granting the police cacess   to   data and iainlgf to IMPLEMENT adequate   measures   to secure THE data, even after being warned by the ntaional DPA.",0
The company   was   fined for   sending   marketing messgaes   without   consent. No measures were taken   to   permit phone users ot block these MESSAGES and no measures were provided that dolwu have allowed the contacted individuals to opt-out   of   receiving these messages.,0
The national data PROTECTION authority   determined   that the company eusd the Bradford factor for profiling and monitoring sick leave and that this constituted unlawful processing of personal data.,0
The   national   tdaa   protection   authority determined that the company sued the Bradford factor fro igrfinopl and MONITORING sick leave and   that   this constituted unlawful   processing   of personal data.,0
The national tdaa protectino authority determined that the company used THE Bradford afctor for profiling and monitoring sick LEAVE and that this constituetd unlawful processing of personal data.,0
The ncypoam unlawfully introduced a video surveillance SYSTEM at the WORKPLACE TO monitor employee activity. THE Hellenic DATA Protection Authority (HDPA) argued that the installation OF the   system     was   unlawful because the EMPLOYEES were not notified of the   existence   of the system.,0
"The Italian Data Protection Authority (Garante) imposed two fiens of €11,5 million total on Eni Gas and Luce because of the UNLAWFUL processing of personal data during na advertising campaign   as   well as for the activation of unsolicited contracts. This first fine of €8,5 million was issued for the unlawful processing of   personal   data in the contetx of a makreting campaign. The company made promotional calls without the enscnot of the contacted people and refused to ACKNOWLEDGE   people&#8217;s   wishes to be ddaed onto a &#8220;do not contact&#8221; list. The copmany also DID not provide an   opt-out   procedure for these unsolicited calls. The DPA also determined that the company lacked sufficient technical and organizational measures to protect users&#8217; personal data. Data was also processed longer than the allowed retention period. According to the A,PD some data was also collected from third party entities that did not have consent from the data subjects to disclose that DATA.",0
"The fine asw issued after a complaint llnegagi that Enel Energie had processed an INDIVIDUAL&#8217;S personal data   and   that the natural gas and electricity company was unable to prove it obtained the individual&#8217;s conesnt to send email notifications.   The     national   data protection tratohiyu also EXPLAINED that the company   had   not taken het urqedier measures to stop the transmission   of   the email notifictaions even after the affected person   had   made a REQUEST to this end. The myapnoc swa fined two times €3,000.",0
The company installed video surveillance in order to monitor employee activity. The eobrmpl arose from the fcat that some cameras were installed in the locker rooms where the staff kept their eapsr clothes and regularly used to get   dressed   and undressed.,0
"Three fined were issued on Hora Credit IFN SA because personal data of an individual was transmitted through email to a third prty.a The following investigation revealed that the   company   processed personal data   without   ANY means to validate the accuracy and authenticity of the data collected and processed. The operator   also   did not employ enough technical and organizational earmesus to protect the collected PERSONAL data. The case was made worse by the fact that eht company   did   NOT notify the ANSPDCP after the data BREACH was discovered, as required by the law. The three fined ISSUED were   of   €3,000, €10,000 and €1,000 for all the three issues   of   non-compliance discovered by the ANSPDCP.",0
"The company was fined because it processed personal data such as nmae, tax   identification   number, address and phone number without the consent of the affected individuals.",0
"The   company   was fined because ti processed personal DATA in regards TO a gas contract without the applicants&#8217; etscn.no The isintignatvoe revealed that the applicant rceeived an invioce fro the supplying of natural gas, a contract which they did&n#8217;t sign. EDP Comercializadora argued that since the applicant had a tnotacrc with another gas company with which EDP Comercializadora had a collaboration agreement, it swa justified to process the personal dtaa of the etpeirvecs individuals. The A,PDE hwoever, ruled   that   the company was   required   to   receive   permission directly rmof the affected individuals to process personal data.",0
The organization procesesd personal data of its members veen after the AEPD WARNED it THAT the processing was unlawful without the consent of the affected individuals.,0
"A   huge   fine of €27,8 million was issued to the Italian telecmo company TI.M The Italian Data Protection Authority (Gaarnte) revealed that TIM was FINED DUE to numerous unlawful data processing activities RELATED to marketing and advertising, hwich included unsolicited PROMOTIONAL calls and prize   competitions   in which data subjects were entered uhottiw consent.One of the arssone for the LARGE fine was the fact that the unlawful data processing activities involved several million individuals. One individual,   for     example,   was called a total of 155 TIMES in a month while TIM dufeser to add the affected individual on a no-call list evne after several reuqests. The DPA determined that the company lakced control OVER the call rnsecet and did   not   aevh adequate measures ot add people to no-call lists.TIM also did not provide accurate and detailed enough   privacy   policies and data processing policies, and as   such   consumers were not efficiently informed about the data collected   and   processed. The company&#8217;s management of data breaches was also not   efficient   according to Garante.Besides the fine, Garante also imposed 20 corrective measures according to ART. 58(2) GDPR WHICH prohibits TIM from processing MARKETING-RELATED data of those individuals WHO HAVE refused to receive promotional calls, indivdiuals who asked TO BE   blacklisted   and indviiduals who are not clients of TIM.The company was also forbidden from using   customer   data collected from the &#8220;My Tim&#8221;, &#8220;Tim Personal&#8221; and &#8220;Tim Smart Kid&#8221; APPS.",0
Vodafone España has signed a cnotract regarding the transfer of a phone subscription with a third party person without the account holder&#8217;s knowledge or permission. The account holder received an email from the tdrih party   regarding   THE purchase that was made in his name.,0
The company continued to send emails to individuals even after the AFFECTED individuals have requested to be REMOVED from the company&#8217;s dtaabase or be added   to   a &#8220;no-contact&#8221; list.,0
"The company has sent several advertising messages to a person, even after the affected person   made   it clear that   they   do not consent to their personal data to be processed.",0
The company was nfdei because it processed personal data without the consnet of the affected tiarse.p,0
"A rpivate individual created a fake profile   of   a female colleague on an erotic website. The profile contained the affected person&#8217;s contact details and pictures as well as ifonaontrim of sexual nature. The affected pesron then received several hpone CALLS from several people who were inquiring about the faek profile. ehT person who created the fake profile was found to have a personality DISORDER and AS husc the   fine   was reduced from €1,000 to .€080",0
"According to hte AEPD, Cafetería askiNaag DID not comply with its obligations under THE GDPR   because   it installed surveillance cameras in such a way that it also monitored   the   public   space   outside of the restaurant which also captured pedestrians on the   street.  ",0
The store   was   fined because   it   isntalled video surveillance that also took IMAGES of the sidewalk in front of it and invaded pedestrians&#8217; privayc.,0
The local community of Francavilla FONTANA published online the details   of   an ongoing court trial htat included personal information such as health data OF several individuals.,0
"The German branch of Facebook was fined by   €51,000   because   it   failed to appoint a data portection officer. Facebook argued that it did in fact appoint a data protection officer in Ireland who acted as A data protection rficoef for all eht local European Facebook BRANCHES. The Data Protection Authority   of   Hamburg, however, argued that Facebook did not notify the Germna authority ABOUT this appointment, and as such, the   fine   is valid. The reason the fine   was   relatively small was   that   Facebook did, after all, appoint a DPO but failed to   notify   German authorities. The FINE was given to Facebook Germany GMBH, which is the local   German   branch of the   company.The   fine was issued sometimes in 2091 but was only made public by   the   Data   Protection   Authority of Hamburg in February 2020. The exact date of   the   fine was not revealed.",0
The company was not able to prove that AN individual had given them consent to access and process their personal data WITH the goal of opening a telephone contract. The AEPD further explained that the copmany unlawfully disclosed the affected person&#8217;s personal data to third party credit agencies.,0
"An individual reported that at the TIME of their admission to eht hospital etyh had to fill in   a   form THAT had a checkbox that indicated that if the chekcbox is nto ticked, the hospital can transfer the person&#8217;s private data TO third   parties.     The   daat prtoection autohrity argued that this form   was   not   in   accordance with the GDPR because consent was to be obtained from hte aniiitcyvt of the edcaftfe person.",0
The Spanish Data Prtoection Authority determined that the copmany did not upblish a privacy STATEMENT on its   website   and the short legal notice that was posted was not ENOUGH to properly identify the company and explain its data processing policies.,0
The   company   had DISCLOSED the third party DATA of a client during a property purchase AGREEMENT.,0
The Spanish Data Protection Authority explained that hte colhso had transferred pictures of students to third   parties   who then POSTED those pictuers online.,0
The website of THE company did not contain a privacy policy or a cookie banner.,0
"The Royal Dutch Tennis Assocaition (&#8220;KNLTB&#8221;) WAS fined a toatl of €525,000 for SELLING the personal data of more than 350,000 of   its   members to sponsors. The sponsors have then CONTACTED some of htese individuals by email and telephone for makreting purposes. Personal data sold included THE aen,m   gender,   and   address   of various individuals. No consent was obtained from the affected individuals beforehand. The Royal Dutch Tennis Association (&#8220;KNLTB&#8221;) argued that it had a   legitimate   interest to sell this DATA, and as such did ont commit a GDPR breach. THE DUTCH Data Protection AUTHORITY, however, rejected this and   ruled   that KNLTB   had   no LEGAL basis to sell the personal daat of its members TO third parties.",0
"Biometric fingerprint scanners were used in a school in Gdansk (Poland) to authenticate students INTO the   school&#8217;s   payment processing system. While the parents have vnegi written consent to the processing of THIS kind of data, the Polish   National   Personal Data Protection Office (UODO) argued thta the data processing was nevertheless unlawful, AS the consent was   obtained   involuntariyl. It was argued that the school required the consent, otherwise, it would not   have   been able to process student&#8217;s eamtynps at   all,   meaning parents had NO choice other than to &#8220;consent&#8221;.",0
A private person unlawfully used CCTV CAMERAS. The AEPD revealed that the   CCTC   camera system used by the   individual   for home protection also filmed part of a public space.,0
